item_id,title,category_id,brand,price,item_code,image_url,description
p0519,Fastrack Sense 2025 (29),smartwatch,Fastrack,7720,100519,https://via.placeholder.com/300x200.png?text=Fastrack+smartwatch,"2025 Fastrack smartwatch - Fastrack Sense 2025 (29). Approx. price ₹7720. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p0520,Xiaomi Max 2020 (55),phones,Xiaomi,61130,100520,https://via.placeholder.com/300x200.png?text=Xiaomi+phones,"2020 Xiaomi phones - Xiaomi Max 2020 (55). Approx. price ₹61130. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p0521,Apple Pro 2021 (34),laptops,Apple,114960,100521,https://via.placeholder.com/300x200.png?text=Apple+laptops,"2021 Apple laptops - Apple Pro 2021 (34). Approx. price ₹114960. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p0522,Mi QLED 2023 (30),tv,Mi,226760,100522,https://via.placeholder.com/300x200.png?text=Mi+tv,"2023 Mi tv - Mi QLED 2023 (30). Approx. price ₹226760. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p0523,Sony Gaming Digital 2021,console,Sony,46220,100523,https://via.placeholder.com/300x200.png?text=Sony+console,"2021 Sony console - Sony Gaming Digital 2021. Approx. price ₹46220. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p0524,Realme Ultra 2023 (38),phones,Realme,44670,100524,https://via.placeholder.com/300x200.png?text=Realme+phones,"2023 Realme phones - Realme Ultra 2023 (38). Approx. price ₹44670. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p0525,HP Book 2022 (49),laptops,HP,123640,100525,https://via.placeholder.com/300x200.png?text=HP+laptops,"2022 HP laptops - HP Book 2022 (49). Approx. price ₹123640. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p0526,Nikon DSLR 2022 21,camera,Nikon,184670,100526,https://via.placeholder.com/300x200.png?text=Nikon+camera,"2022 Nikon camera - Nikon DSLR 2022 21. Approx. price ₹184670. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p0527,Realme Lite 2024 (41),tablets,Realme,66990,100527,https://via.placeholder.com/300x200.png?text=Realme+tablets,"2024 Realme tablets - Realme Lite 2024 (41). Approx. price ₹66990. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p0528,Marshall Mini Speaker 8,speaker,Marshall,19120,100528,https://via.placeholder.com/300x200.png?text=Marshall+speaker,"2024 Marshall speaker - Marshall Mini Speaker 8. Approx. price ₹19120. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p0529,FireBoltt Sense 2021 (53),smartwatch,FireBoltt,71780,100529,https://via.placeholder.com/300x200.png?text=FireBoltt+smartwatch,"2021 FireBoltt smartwatch - FireBoltt Sense 2021 (53). Approx. price ₹71780. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p0530,JBL Mini Speaker 9,speaker,JBL,7420,100530,https://via.placeholder.com/300x200.png?text=JBL+speaker,"2025 JBL speaker - JBL Mini Speaker 9. Approx. price ₹7420. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p0531,Samsung QLED 2021 (24),tv,Samsung,140440,100531,https://via.placeholder.com/300x200.png?text=Samsung+tv,"2021 Samsung tv - Samsung QLED 2021 (24). Approx. price ₹140440. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p0532,Realme Pro Headphones 37,headphones,Realme,11470,100532,https://via.placeholder.com/300x200.png?text=Realme+headphones,"2021 Realme headphones - Realme Pro Headphones 37. Approx. price ₹11470. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p0533,Fastrack Pro 2024 (45),smartwatch,Fastrack,49050,100533,https://via.placeholder.com/300x200.png?text=Fastrack+smartwatch,"2024 Fastrack smartwatch - Fastrack Pro 2024 (45). Approx. price ₹49050. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p0534,Apple Sense 2021 (12),smartwatch,Apple,65920,100534,https://via.placeholder.com/300x200.png?text=Apple+smartwatch,"2021 Apple smartwatch - Apple Sense 2021 (12). Approx. price ₹65920. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p0535,JBL Bar Speaker 1,speaker,JBL,7560,100535,https://via.placeholder.com/300x200.png?text=JBL+speaker,"2022 JBL speaker - JBL Bar Speaker 1. Approx. price ₹7560. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p0536,Realme Pro Headphones 42,headphones,Realme,12410,100536,https://via.placeholder.com/300x200.png?text=Realme+headphones,"2024 Realme headphones - Realme Pro Headphones 42. Approx. price ₹12410. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p0537,Samsung Active 2025 (54),smartwatch,Samsung,44900,100537,https://via.placeholder.com/300x200.png?text=Samsung+smartwatch,"2025 Samsung smartwatch - Samsung Active 2025 (54). Approx. price ₹44900. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p0538,Redmi Note 2021 (19),phones,Redmi,31750,100538,https://via.placeholder.com/300x200.png?text=Redmi+phones,"2021 Redmi phones - Redmi Note 2021 (19). Approx. price ₹31750. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p0539,Sony Mark II 2021 50,camera,Sony,214930,100539,https://via.placeholder.com/300x200.png?text=Sony+camera,"2021 Sony camera - Sony Mark II 2021 50. Approx. price ₹214930. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p0540,FireBoltt Fit 2024 (8),smartwatch,FireBoltt,24580,100540,https://via.placeholder.com/300x200.png?text=FireBoltt+smartwatch,"2024 FireBoltt smartwatch - FireBoltt Fit 2024 (8). Approx. price ₹24580. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p0541,Sony Mirrorless 2024 53,camera,Sony,314120,100541,https://via.placeholder.com/300x200.png?text=Sony+camera,"2024 Sony camera - Sony Mirrorless 2024 53. Approx. price ₹314120. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p0542,FireBoltt Fit 2021 (28),smartwatch,FireBoltt,57810,100542,https://via.placeholder.com/300x200.png?text=FireBoltt+smartwatch,"2021 FireBoltt smartwatch - FireBoltt Fit 2021 (28). Approx. price ₹57810. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p0543,Sony Gaming Edition 2022,console,Sony,48850,100543,https://via.placeholder.com/300x200.png?text=Sony+console,"2022 Sony console - Sony Gaming Edition 2022. Approx. price ₹48850. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p0544,boAt Bass Headphones 56,headphones,boAt,21910,100544,https://via.placeholder.com/300x200.png?text=boAt+headphones,"2023 boAt headphones - boAt Bass Headphones 56. Approx. price ₹21910. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p0545,Lenovo Lite 2025 (38),tablets,Lenovo,94660,100545,https://via.placeholder.com/300x200.png?text=Lenovo+tablets,"2025 Lenovo tablets - Lenovo Lite 2025 (38). Approx. price ₹94660. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p0546,Marshall Boom Speaker 40,speaker,Marshall,36950,100546,https://via.placeholder.com/300x200.png?text=Marshall+speaker,"2021 Marshall speaker - Marshall Boom Speaker 40. Approx. price ₹36950. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p0547,MSI Air 2020 (37),laptops,MSI,107500,100547,https://via.placeholder.com/300x200.png?text=MSI+laptops,"2020 MSI laptops - MSI Air 2020 (37). Approx. price ₹107500. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p0548,Zebronics Mini Speaker 21,speaker,Zebronics,14270,100548,https://via.placeholder.com/300x200.png?text=Zebronics+speaker,"2021 Zebronics speaker - Zebronics Mini Speaker 21. Approx. price ₹14270. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p0549,Xiaomi Tab 2025 (53),tablets,Xiaomi,25010,100549,https://via.placeholder.com/300x200.png?text=Xiaomi+tablets,"2025 Xiaomi tablets - Xiaomi Tab 2025 (53). Approx. price ₹25010. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p0550,boAt Wireless Headphones 56,headphones,boAt,19190,100550,https://via.placeholder.com/300x200.png?text=boAt+headphones,"2022 boAt headphones - boAt Wireless Headphones 56. Approx. price ₹19190. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p0551,HP Air 2021 (46),laptops,HP,159550,100551,https://via.placeholder.com/300x200.png?text=HP+laptops,"2021 HP laptops - HP Air 2021 (46). Approx. price ₹159550. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p0552,Skullcandy ANC Headphones 37,headphones,Skullcandy,16630,100552,https://via.placeholder.com/300x200.png?text=Skullcandy+headphones,"2021 Skullcandy headphones - Skullcandy ANC Headphones 37. Approx. price ₹16630. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p0553,Skullcandy Bass Headphones 41,headphones,Skullcandy,10540,100553,https://via.placeholder.com/300x200.png?text=Skullcandy+headphones,"2020 Skullcandy headphones - Skullcandy Bass Headphones 41. Approx. price ₹10540. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p0554,Apple Lite 2023 (32),tablets,Apple,63340,100554,https://via.placeholder.com/300x200.png?text=Apple+tablets,"2023 Apple tablets - Apple Lite 2023 (32). Approx. price ₹63340. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p0555,Oppo Plus 2025 (43),phones,Oppo,44840,100555,https://via.placeholder.com/300x200.png?text=Oppo+phones,"2025 Oppo phones - Oppo Plus 2025 (43). Approx. price ₹44840. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p0556,Vivo Pro 2021 (28),phones,Vivo,50500,100556,https://via.placeholder.com/300x200.png?text=Vivo+phones,"2021 Vivo phones - Vivo Pro 2021 (28). Approx. price ₹50500. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p0557,Sony QLED 2022 (36),tv,Sony,159880,100557,https://via.placeholder.com/300x200.png?text=Sony+tv,"2022 Sony tv - Sony QLED 2022 (36). Approx. price ₹159880. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p0558,Apple Fit 2025 (49),smartwatch,Apple,5850,100558,https://via.placeholder.com/300x200.png?text=Apple+smartwatch,"2025 Apple smartwatch - Apple Fit 2025 (49). Approx. price ₹5850. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p0559,Microsoft Gaming Edition 2020,console,Microsoft,44850,100559,https://via.placeholder.com/300x200.png?text=Microsoft+console,"2020 Microsoft console - Microsoft Gaming Edition 2020. Approx. price ₹44850. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p0560,Vivo Pro 2021 (45),phones,Vivo,83540,100560,https://via.placeholder.com/300x200.png?text=Vivo+phones,"2021 Vivo phones - Vivo Pro 2021 (45). Approx. price ₹83540. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p0561,LG LED TV 2022 (6),tv,LG,79740,100561,https://via.placeholder.com/300x200.png?text=LG+tv,"2022 LG tv - LG LED TV 2022 (6). Approx. price ₹79740. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p0562,OnePlus Bass Headphones 11,headphones,OnePlus,12460,100562,https://via.placeholder.com/300x200.png?text=OnePlus+headphones,"2025 OnePlus headphones - OnePlus Bass Headphones 11. Approx. price ₹12460. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p0563,OnePlus QLED 2025 (49),tv,OnePlus,139040,100563,https://via.placeholder.com/300x200.png?text=OnePlus+tv,"2025 OnePlus tv - OnePlus QLED 2025 (49). Approx. price ₹139040. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p0564,Xiaomi Ultra 2020 (14),phones,Xiaomi,14390,100564,https://via.placeholder.com/300x200.png?text=Xiaomi+phones,"2020 Xiaomi phones - Xiaomi Ultra 2020 (14). Approx. price ₹14390. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p0565,boAt Bar Speaker 44,speaker,boAt,1630,100565,https://via.placeholder.com/300x200.png?text=boAt+speaker,"2024 boAt speaker - boAt Bar Speaker 44. Approx. price ₹1630. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p0566,Samsung QLED 2023 (45),tv,Samsung,142530,100566,https://via.placeholder.com/300x200.png?text=Samsung+tv,"2023 Samsung tv - Samsung QLED 2023 (45). Approx. price ₹142530. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p0567,Realme Tab 2020 (47),tablets,Realme,18250,100567,https://via.placeholder.com/300x200.png?text=Realme+tablets,"2020 Realme tablets - Realme Tab 2020 (47). Approx. price ₹18250. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
